"id";"kap_id";"kapitel";"tab_id";"tabelle";"jahr";"raum_id";"raum";"zei_id";"zeile";"quelle";"linktabellenkommentar";"zahl"
"012.020.2006.101.010";"012";"Bevölkerungsbewegung";"020";"Natürliche Bewegung";"2006";"101";"Altstadt/Süd";"10";"Sterbefälle";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"328.00"
"012.020.2006.101.020";"012";"Bevölkerungsbewegung";"020";"Natürliche Bewegung";"2006";"101";"Altstadt/Süd";"20";"Geburten";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"198.00"
"012.020.2006.102.010";"012";"Bevölkerungsbewegung";"020";"Natürliche Bewegung";"2006";"102";"Neustadt/Süd";"10";"Sterbefälle";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"243.00"
"012.020.2006.102.020";"012";"Bevölkerungsbewegung";"020";"Natürliche Bewegung";"2006";"102";"Neustadt/Süd";"20";"Geburten";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"362.00"
"012.020.2006.103.010";"012";"Bevölkerungsbewegung";"020";"Natürliche Bewegung";"2006";"103";"Altstadt/Nord";"10";"Sterbefälle";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"216.00"
"012.020.2006.103.020";"012";"Bevölkerungsbewegung";"020";"Natürliche Bewegung";"2006";"103";"Altstadt/Nord";"20";"Geburten";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"143.00"
"012.020.2006.104.010";"012";"Bevölkerungsbewegung";"020";"Natürliche Bewegung";"2006";"104";"Neustadt/Nord";"10";"Sterbefälle";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"177.00"
"012.020.2006.104.020";"012";"Bevölkerungsbewegung";"020";"Natürliche Bewegung";"2006";"104";"Neustadt/Nord";"20";"Geburten";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"305.00"
"012.020.2006.105.010";"012";"Bevölkerungsbewegung";"020";"Natürliche Bewegung";"2006";"105";"Deutz";"10";"Sterbefälle";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"153.00"
"012.020.2006.105.020";"012";"Bevölkerungsbewegung";"020";"Natürliche Bewegung";"2006";"105";"Deutz";"20";"Geburten";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"128.00"
"012.020.2006.201.010";"012";"Bevölkerungsbewegung";"020";"Natürliche Bewegung";"2006";"201";"Bayenthal";"10";"Sterbefälle";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"73.00"
"012.020.2006.201.020";"012";"Bevölkerungsbewegung";"020";"Natürliche Bewegung";"2006";"201";"Bayenthal";"20";"Geburten";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"88.00"
"012.020.2006.202.010";"012";"Bevölkerungsbewegung";"020";"Natürliche Bewegung";"2006";"202";"Marienburg";"10";"Sterbefälle";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"46.00"
"012.020.2006.202.020";"012";"Bevölkerungsbewegung";"020";"Natürliche Bewegung";"2006";"202";"Marienburg";"20";"Geburten";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"43.00"
"012.020.2006.203.010";"012";"Bevölkerungsbewegung";"020";"Natürliche Bewegung";"2006";"203";"Raderberg";"10";"Sterbefälle";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"61.00"
"012.020.2006.203.020";"012";"Bevölkerungsbewegung";"020";"Natürliche Bewegung";"2006";"203";"Raderberg";"20";"Geburten";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"63.00"
"012.020.2006.204.010";"012";"Bevölkerungsbewegung";"020";"Natürliche Bewegung";"2006";"204";"Raderthal";"10";"Sterbefälle";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"38.00"
"012.020.2006.204.020";"012";"Bevölkerungsbewegung";"020";"Natürliche Bewegung";"2006";"204";"Raderthal";"20";"Geburten";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"36.00"
"012.020.2006.205.010";"012";"Bevölkerungsbewegung";"020";"Natürliche Bewegung";"2006";"205";"Zollstock";"10";"Sterbefälle";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"203.00"
"012.020.2006.205.020";"012";"Bevölkerungsbewegung";"020";"Natürliche Bewegung";"2006";"205";"Zollstock";"20";"Geburten";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"149.00"
"012.020.2006.206.010";"012";"Bevölkerungsbewegung";"020";"Natürliche Bewegung";"2006";"206";"Rondorf";"10";"Sterbefälle";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"69.00"
"012.020.2006.206.020";"012";"Bevölkerungsbewegung";"020";"Natürliche Bewegung";"2006";"206";"Rondorf";"20";"Geburten";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"73.00"
"012.020.2006.207.010";"012";"Bevölkerungsbewegung";"020";"Natürliche Bewegung";"2006";"207";"Hahnwald";"10";"Sterbefälle";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"9.00"
"012.020.2006.207.020";"012";"Bevölkerungsbewegung";"020";"Natürliche Bewegung";"2006";"207";"Hahnwald";"20";"Geburten";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"19.00"
"012.020.2006.208.010";"012";"Bevölkerungsbewegung";"020";"Natürliche Bewegung";"2006";"208";"Rodenkirchen";"10";"Sterbefälle";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"331.00"
"012.020.2006.208.020";"012";"Bevölkerungsbewegung";"020";"Natürliche Bewegung";"2006";"208";"Rodenkirchen";"20";"Geburten";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"120.00"
"012.020.2006.209.010";"012";"Bevölkerungsbewegung";"020";"Natürliche Bewegung";"2006";"209";"Weiß";"10";"Sterbefälle";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"38.00"
"012.020.2006.209.020";"012";"Bevölkerungsbewegung";"020";"Natürliche Bewegung";"2006";"209";"Weiß";"20";"Geburten";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"44.00"
"012.020.2006.210.010";"012";"Bevölkerungsbewegung";"020";"Natürliche Bewegung";"2006";"210";"Sürth";"10";"Sterbefälle";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"100.00"
"012.020.2006.210.020";"012";"Bevölkerungsbewegung";"020";"Natürliche Bewegung";"2006";"210";"Sürth";"20";"Geburten";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"101.00"
"012.020.2006.211.010";"012";"Bevölkerungsbewegung";"020";"Natürliche Bewegung";"2006";"211";"Godorf";"10";"Sterbefälle";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"22.00"
"012.020.2006.211.020";"012";"Bevölkerungsbewegung";"020";"Natürliche Bewegung";"2006";"211";"Godorf";"20";"Geburten";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"18.00"
"012.020.2006.212.010";"012";"Bevölkerungsbewegung";"020";"Natürliche Bewegung";"2006";"212";"Immendorf";"10";"Sterbefälle";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"9.00"
"012.020.2006.212.020";"012";"Bevölkerungsbewegung";"020";"Natürliche Bewegung";"2006";"212";"Immendorf";"20";"Geburten";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"14.00"
"012.020.2006.213.010";"012";"Bevölkerungsbewegung";"020";"Natürliche Bewegung";"2006";"213";"Meschenich";"10";"Sterbefälle";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"44.00"
"012.020.2006.213.020";"012";"Bevölkerungsbewegung";"020";"Natürliche Bewegung";"2006";"213";"Meschenich";"20";"Geburten";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"86.00"
"012.020.2006.301.010";"012";"Bevölkerungsbewegung";"020";"Natürliche Bewegung";"2006";"301";"Klettenberg";"10";"Sterbefälle";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"98.00"
"012.020.2006.301.020";"012";"Bevölkerungsbewegung";"020";"Natürliche Bewegung";"2006";"301";"Klettenberg";"20";"Geburten";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"90.00"
"012.020.2006.302.010";"012";"Bevölkerungsbewegung";"020";"Natürliche Bewegung";"2006";"302";"Sülz";"10";"Sterbefälle";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"250.00"
"012.020.2006.302.020";"012";"Bevölkerungsbewegung";"020";"Natürliche Bewegung";"2006";"302";"Sülz";"20";"Geburten";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"390.00"
"012.020.2006.303.010";"012";"Bevölkerungsbewegung";"020";"Natürliche Bewegung";"2006";"303";"Lindenthal";"10";"Sterbefälle";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"259.00"
"012.020.2006.303.020";"012";"Bevölkerungsbewegung";"020";"Natürliche Bewegung";"2006";"303";"Lindenthal";"20";"Geburten";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"264.00"
"012.020.2006.304.010";"012";"Bevölkerungsbewegung";"020";"Natürliche Bewegung";"2006";"304";"Braunsfeld";"10";"Sterbefälle";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"124.00"
"012.020.2006.304.020";"012";"Bevölkerungsbewegung";"020";"Natürliche Bewegung";"2006";"304";"Braunsfeld";"20";"Geburten";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"83.00"
"012.020.2006.305.010";"012";"Bevölkerungsbewegung";"020";"Natürliche Bewegung";"2006";"305";"Müngersdorf";"10";"Sterbefälle";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"163.00"
"012.020.2006.305.020";"012";"Bevölkerungsbewegung";"020";"Natürliche Bewegung";"2006";"305";"Müngersdorf";"20";"Geburten";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"65.00"
"012.020.2006.306.010";"012";"Bevölkerungsbewegung";"020";"Natürliche Bewegung";"2006";"306";"Junkersdorf";"10";"Sterbefälle";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"78.00"
"012.020.2006.306.020";"012";"Bevölkerungsbewegung";"020";"Natürliche Bewegung";"2006";"306";"Junkersdorf";"20";"Geburten";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"113.00"
"012.020.2006.307.010";"012";"Bevölkerungsbewegung";"020";"Natürliche Bewegung";"2006";"307";"Weiden";"10";"Sterbefälle";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"113.00"
"012.020.2006.307.020";"012";"Bevölkerungsbewegung";"020";"Natürliche Bewegung";"2006";"307";"Weiden";"20";"Geburten";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"138.00"
"012.020.2006.308.010";"012";"Bevölkerungsbewegung";"020";"Natürliche Bewegung";"2006";"308";"Lövenich";"10";"Sterbefälle";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"49.00"
"012.020.2006.308.020";"012";"Bevölkerungsbewegung";"020";"Natürliche Bewegung";"2006";"308";"Lövenich";"20";"Geburten";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"51.00"
"012.020.2006.309.010";"012";"Bevölkerungsbewegung";"020";"Natürliche Bewegung";"2006";"309";"Widdersdorf";"10";"Sterbefälle";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"37.00"
"012.020.2006.309.020";"012";"Bevölkerungsbewegung";"020";"Natürliche Bewegung";"2006";"309";"Widdersdorf";"20";"Geburten";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"65.00"
"012.020.2006.401.010";"012";"Bevölkerungsbewegung";"020";"Natürliche Bewegung";"2006";"401";"Ehrenfeld";"10";"Sterbefälle";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"239.00"
"012.020.2006.401.020";"012";"Bevölkerungsbewegung";"020";"Natürliche Bewegung";"2006";"401";"Ehrenfeld";"20";"Geburten";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"350.00"
"012.020.2006.402.010";"012";"Bevölkerungsbewegung";"020";"Natürliche Bewegung";"2006";"402";"Neuehrenfeld";"10";"Sterbefälle";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"218.00"
"012.020.2006.402.020";"012";"Bevölkerungsbewegung";"020";"Natürliche Bewegung";"2006";"402";"Neuehrenfeld";"20";"Geburten";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"218.00"
"012.020.2006.403.010";"012";"Bevölkerungsbewegung";"020";"Natürliche Bewegung";"2006";"403";"Bickendorf";"10";"Sterbefälle";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"134.00"
"012.020.2006.403.020";"012";"Bevölkerungsbewegung";"020";"Natürliche Bewegung";"2006";"403";"Bickendorf";"20";"Geburten";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"163.00"
"012.020.2006.404.010";"012";"Bevölkerungsbewegung";"020";"Natürliche Bewegung";"2006";"404";"Vogelsang";"10";"Sterbefälle";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"68.00"
"012.020.2006.404.020";"012";"Bevölkerungsbewegung";"020";"Natürliche Bewegung";"2006";"404";"Vogelsang";"20";"Geburten";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"70.00"
"012.020.2006.405.010";"012";"Bevölkerungsbewegung";"020";"Natürliche Bewegung";"2006";"405";"Bocklemünd/Mengenich";"10";"Sterbefälle";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"145.00"
"012.020.2006.405.020";"012";"Bevölkerungsbewegung";"020";"Natürliche Bewegung";"2006";"405";"Bocklemünd/Mengenich";"20";"Geburten";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"113.00"
"012.020.2006.406.010";"012";"Bevölkerungsbewegung";"020";"Natürliche Bewegung";"2006";"406";"Ossendorf";"10";"Sterbefälle";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"54.00"
"012.020.2006.406.020";"012";"Bevölkerungsbewegung";"020";"Natürliche Bewegung";"2006";"406";"Ossendorf";"20";"Geburten";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"112.00"
"012.020.2006.501.010";"012";"Bevölkerungsbewegung";"020";"Natürliche Bewegung";"2006";"501";"Nippes";"10";"Sterbefälle";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"240.00"
"012.020.2006.501.020";"012";"Bevölkerungsbewegung";"020";"Natürliche Bewegung";"2006";"501";"Nippes";"20";"Geburten";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"359.00"
"012.020.2006.502.010";"012";"Bevölkerungsbewegung";"020";"Natürliche Bewegung";"2006";"502";"Mauenheim";"10";"Sterbefälle";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"52.00"
"012.020.2006.502.020";"012";"Bevölkerungsbewegung";"020";"Natürliche Bewegung";"2006";"502";"Mauenheim";"20";"Geburten";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"63.00"
"012.020.2006.503.010";"012";"Bevölkerungsbewegung";"020";"Natürliche Bewegung";"2006";"503";"Riehl";"10";"Sterbefälle";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"274.00"
"012.020.2006.503.020";"012";"Bevölkerungsbewegung";"020";"Natürliche Bewegung";"2006";"503";"Riehl";"20";"Geburten";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"103.00"
"012.020.2006.504.010";"012";"Bevölkerungsbewegung";"020";"Natürliche Bewegung";"2006";"504";"Niehl";"10";"Sterbefälle";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"145.00"
"012.020.2006.504.020";"012";"Bevölkerungsbewegung";"020";"Natürliche Bewegung";"2006";"504";"Niehl";"20";"Geburten";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"158.00"
"012.020.2006.505.010";"012";"Bevölkerungsbewegung";"020";"Natürliche Bewegung";"2006";"505";"Weidenpesch";"10";"Sterbefälle";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"108.00"
"012.020.2006.505.020";"012";"Bevölkerungsbewegung";"020";"Natürliche Bewegung";"2006";"505";"Weidenpesch";"20";"Geburten";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"125.00"
"012.020.2006.506.010";"012";"Bevölkerungsbewegung";"020";"Natürliche Bewegung";"2006";"506";"Longerich";"10";"Sterbefälle";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"115.00"
"012.020.2006.506.020";"012";"Bevölkerungsbewegung";"020";"Natürliche Bewegung";"2006";"506";"Longerich";"20";"Geburten";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"116.00"
"012.020.2006.507.010";"012";"Bevölkerungsbewegung";"020";"Natürliche Bewegung";"2006";"507";"Bilderstöckchen";"10";"Sterbefälle";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"103.00"
"012.020.2006.507.020";"012";"Bevölkerungsbewegung";"020";"Natürliche Bewegung";"2006";"507";"Bilderstöckchen";"20";"Geburten";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"184.00"
"012.020.2006.601.010";"012";"Bevölkerungsbewegung";"020";"Natürliche Bewegung";"2006";"601";"Merkenich";"10";"Sterbefälle";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"42.00"
"012.020.2006.601.020";"012";"Bevölkerungsbewegung";"020";"Natürliche Bewegung";"2006";"601";"Merkenich";"20";"Geburten";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"48.00"
"012.020.2006.602.010";"012";"Bevölkerungsbewegung";"020";"Natürliche Bewegung";"2006";"602";"Fühlingen";"10";"Sterbefälle";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"14.00"
"012.020.2006.602.020";"012";"Bevölkerungsbewegung";"020";"Natürliche Bewegung";"2006";"602";"Fühlingen";"20";"Geburten";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"18.00"
"012.020.2006.603.010";"012";"Bevölkerungsbewegung";"020";"Natürliche Bewegung";"2006";"603";"Seeberg";"10";"Sterbefälle";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"70.00"
"012.020.2006.603.020";"012";"Bevölkerungsbewegung";"020";"Natürliche Bewegung";"2006";"603";"Seeberg";"20";"Geburten";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"108.00"
"012.020.2006.604.010";"012";"Bevölkerungsbewegung";"020";"Natürliche Bewegung";"2006";"604";"Heimersdorf";"10";"Sterbefälle";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"97.00"
"012.020.2006.604.020";"012";"Bevölkerungsbewegung";"020";"Natürliche Bewegung";"2006";"604";"Heimersdorf";"20";"Geburten";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"35.00"
"012.020.2006.605.010";"012";"Bevölkerungsbewegung";"020";"Natürliche Bewegung";"2006";"605";"Lindweiler";"10";"Sterbefälle";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"25.00"
"012.020.2006.605.020";"012";"Bevölkerungsbewegung";"020";"Natürliche Bewegung";"2006";"605";"Lindweiler";"20";"Geburten";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"42.00"
"012.020.2006.606.010";"012";"Bevölkerungsbewegung";"020";"Natürliche Bewegung";"2006";"606";"Pesch";"10";"Sterbefälle";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"60.00"
"012.020.2006.606.020";"012";"Bevölkerungsbewegung";"020";"Natürliche Bewegung";"2006";"606";"Pesch";"20";"Geburten";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"46.00"
"012.020.2006.607.010";"012";"Bevölkerungsbewegung";"020";"Natürliche Bewegung";"2006";"607";"Esch/Auweiler";"10";"Sterbefälle";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"41.00"
"012.020.2006.607.020";"012";"Bevölkerungsbewegung";"020";"Natürliche Bewegung";"2006";"607";"Esch/Auweiler";"20";"Geburten";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"46.00"
"012.020.2006.608.010";"012";"Bevölkerungsbewegung";"020";"Natürliche Bewegung";"2006";"608";"Volkhoven/Weiler";"10";"Sterbefälle";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"24.00"
"012.020.2006.608.020";"012";"Bevölkerungsbewegung";"020";"Natürliche Bewegung";"2006";"608";"Volkhoven/Weiler";"20";"Geburten";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"61.00"
"012.020.2006.609.010";"012";"Bevölkerungsbewegung";"020";"Natürliche Bewegung";"2006";"609";"Chorweiler";"10";"Sterbefälle";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"160.00"
"012.020.2006.609.020";"012";"Bevölkerungsbewegung";"020";"Natürliche Bewegung";"2006";"609";"Chorweiler";"20";"Geburten";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"174.00"
"012.020.2006.610.010";"012";"Bevölkerungsbewegung";"020";"Natürliche Bewegung";"2006";"610";"Blumenberg";"10";"Sterbefälle";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"10.00"
"012.020.2006.610.020";"012";"Bevölkerungsbewegung";"020";"Natürliche Bewegung";"2006";"610";"Blumenberg";"20";"Geburten";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"85.00"
"012.020.2006.611.010";"012";"Bevölkerungsbewegung";"020";"Natürliche Bewegung";"2006";"611";"Roggendorf/Thenhoven";"10";"Sterbefälle";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"26.00"
"012.020.2006.611.020";"012";"Bevölkerungsbewegung";"020";"Natürliche Bewegung";"2006";"611";"Roggendorf/Thenhoven";"20";"Geburten";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"24.00"
"012.020.2006.612.010";"012";"Bevölkerungsbewegung";"020";"Natürliche Bewegung";"2006";"612";"Worringen";"10";"Sterbefälle";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"116.00"
"012.020.2006.612.020";"012";"Bevölkerungsbewegung";"020";"Natürliche Bewegung";"2006";"612";"Worringen";"20";"Geburten";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"62.00"
"012.020.2006.701.010";"012";"Bevölkerungsbewegung";"020";"Natürliche Bewegung";"2006";"701";"Poll";"10";"Sterbefälle";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"85.00"
"012.020.2006.701.020";"012";"Bevölkerungsbewegung";"020";"Natürliche Bewegung";"2006";"701";"Poll";"20";"Geburten";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"88.00"
"012.020.2006.702.010";"012";"Bevölkerungsbewegung";"020";"Natürliche Bewegung";"2006";"702";"Westhoven";"10";"Sterbefälle";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"31.00"
"012.020.2006.702.020";"012";"Bevölkerungsbewegung";"020";"Natürliche Bewegung";"2006";"702";"Westhoven";"20";"Geburten";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"40.00"
"012.020.2006.703.010";"012";"Bevölkerungsbewegung";"020";"Natürliche Bewegung";"2006";"703";"Ensen";"10";"Sterbefälle";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"86.00"
"012.020.2006.703.020";"012";"Bevölkerungsbewegung";"020";"Natürliche Bewegung";"2006";"703";"Ensen";"20";"Geburten";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"50.00"
"012.020.2006.704.010";"012";"Bevölkerungsbewegung";"020";"Natürliche Bewegung";"2006";"704";"Gremberghoven";"10";"Sterbefälle";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"24.00"
"012.020.2006.704.020";"012";"Bevölkerungsbewegung";"020";"Natürliche Bewegung";"2006";"704";"Gremberghoven";"20";"Geburten";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"39.00"
"012.020.2006.705.010";"012";"Bevölkerungsbewegung";"020";"Natürliche Bewegung";"2006";"705";"Eil";"10";"Sterbefälle";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"58.00"
"012.020.2006.705.020";"012";"Bevölkerungsbewegung";"020";"Natürliche Bewegung";"2006";"705";"Eil";"20";"Geburten";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"83.00"
"012.020.2006.706.010";"012";"Bevölkerungsbewegung";"020";"Natürliche Bewegung";"2006";"706";"Porz";"10";"Sterbefälle";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"149.00"
"012.020.2006.706.020";"012";"Bevölkerungsbewegung";"020";"Natürliche Bewegung";"2006";"706";"Porz";"20";"Geburten";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"147.00"
"012.020.2006.707.010";"012";"Bevölkerungsbewegung";"020";"Natürliche Bewegung";"2006";"707";"Urbach";"10";"Sterbefälle";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"111.00"
"012.020.2006.707.020";"012";"Bevölkerungsbewegung";"020";"Natürliche Bewegung";"2006";"707";"Urbach";"20";"Geburten";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"96.00"
"012.020.2006.708.010";"012";"Bevölkerungsbewegung";"020";"Natürliche Bewegung";"2006";"708";"Elsdorf";"10";"Sterbefälle";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"27.00"
"012.020.2006.708.020";"012";"Bevölkerungsbewegung";"020";"Natürliche Bewegung";"2006";"708";"Elsdorf";"20";"Geburten";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"6.00"
"012.020.2006.709.010";"012";"Bevölkerungsbewegung";"020";"Natürliche Bewegung";"2006";"709";"Grengel";"10";"Sterbefälle";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"49.00"
"012.020.2006.709.020";"012";"Bevölkerungsbewegung";"020";"Natürliche Bewegung";"2006";"709";"Grengel";"20";"Geburten";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"46.00"
"012.020.2006.710.010";"012";"Bevölkerungsbewegung";"020";"Natürliche Bewegung";"2006";"710";"Wahnheide";"10";"Sterbefälle";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"56.00"
"012.020.2006.710.020";"012";"Bevölkerungsbewegung";"020";"Natürliche Bewegung";"2006";"710";"Wahnheide";"20";"Geburten";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"59.00"
