"id";"kap_id";"kapitel";"tab_id";"tabelle";"jahr";"raum_id";"raum";"zei_id";"zeile";"quelle";"linktabellenkommentar";"zahl"
"015.020.2011.708.010";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"708";"Elsdorf";"10";"Haushalte mit Kindern";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"185.00"
"015.020.2011.708.020";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"708";"Elsdorf";"20";"darunter mit einem Kind";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"102.00"
"015.020.2011.708.030";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"708";"Elsdorf";"30";"zwei und mehr Kindern";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"83.00"
"015.020.2011.708.040";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"708";"Elsdorf";"40";"davon Ehepaare mit Kind(ern)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"138.00"
"015.020.2011.708.050";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"708";"Elsdorf";"50";"nichteheliche Paare mit Kind(ern)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"10.00"
"015.020.2011.708.060";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"708";"Elsdorf";"60";"Alleinerziehende";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"37.00"
"015.020.2011.709.010";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"709";"Grengel";"10";"Haushalte mit Kindern";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"545.00"
"015.020.2011.709.020";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"709";"Grengel";"20";"darunter mit einem Kind";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"333.00"
"015.020.2011.709.030";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"709";"Grengel";"30";"zwei und mehr Kindern";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"212.00"
"015.020.2011.709.040";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"709";"Grengel";"40";"davon Ehepaare mit Kind(ern)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"364.00"
"015.020.2011.709.050";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"709";"Grengel";"50";"nichteheliche Paare mit Kind(ern)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"44.00"
"015.020.2011.709.060";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"709";"Grengel";"60";"Alleinerziehende";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"137.00"
"015.020.2011.710.010";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"710";"Wahnheide";"10";"Haushalte mit Kindern";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"704.00"
"015.020.2011.710.020";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"710";"Wahnheide";"20";"darunter mit einem Kind";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"403.00"
"015.020.2011.710.030";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"710";"Wahnheide";"30";"zwei und mehr Kindern";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"301.00"
"015.020.2011.710.040";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"710";"Wahnheide";"40";"davon Ehepaare mit Kind(ern)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"457.00"
"015.020.2011.710.050";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"710";"Wahnheide";"50";"nichteheliche Paare mit Kind(ern)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"59.00"
"015.020.2011.710.060";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"710";"Wahnheide";"60";"Alleinerziehende";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"188.00"
"015.020.2011.711.010";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"711";"Wahn";"10";"Haushalte mit Kindern";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"773.00"
"015.020.2011.711.020";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"711";"Wahn";"20";"darunter mit einem Kind";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"420.00"
"015.020.2011.711.030";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"711";"Wahn";"30";"zwei und mehr Kindern";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"353.00"
"015.020.2011.711.040";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"711";"Wahn";"40";"davon Ehepaare mit Kind(ern)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"541.00"
"015.020.2011.711.050";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"711";"Wahn";"50";"nichteheliche Paare mit Kind(ern)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"50.00"
"015.020.2011.711.060";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"711";"Wahn";"60";"Alleinerziehende";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"182.00"
"015.020.2011.712.010";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"712";"Lind";"10";"Haushalte mit Kindern";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"320.00"
"015.020.2011.712.020";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"712";"Lind";"20";"darunter mit einem Kind";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"193.00"
"015.020.2011.712.030";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"712";"Lind";"30";"zwei und mehr Kindern";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"127.00"
"015.020.2011.712.040";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"712";"Lind";"40";"davon Ehepaare mit Kind(ern)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"215.00"
"015.020.2011.712.050";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"712";"Lind";"50";"nichteheliche Paare mit Kind(ern)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"14.00"
"015.020.2011.712.060";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"712";"Lind";"60";"Alleinerziehende";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"91.00"
"015.020.2011.713.010";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"713";"Libur";"10";"Haushalte mit Kindern";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"149.00"
"015.020.2011.713.020";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"713";"Libur";"20";"darunter mit einem Kind";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"84.00"
"015.020.2011.713.030";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"713";"Libur";"30";"zwei und mehr Kindern";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"65.00"
"015.020.2011.713.040";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"713";"Libur";"40";"davon Ehepaare mit Kind(ern)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"114.00"
"015.020.2011.713.050";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"713";"Libur";"50";"nichteheliche Paare mit Kind(ern)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"10.00"
"015.020.2011.713.060";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"713";"Libur";"60";"Alleinerziehende";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"25.00"
"015.020.2011.714.010";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"714";"Zündorf";"10";"Haushalte mit Kindern";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"1209.00"
"015.020.2011.714.020";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"714";"Zündorf";"20";"darunter mit einem Kind";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"628.00"
"015.020.2011.714.030";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"714";"Zündorf";"30";"zwei und mehr Kindern";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"581.00"
"015.020.2011.714.040";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"714";"Zündorf";"40";"davon Ehepaare mit Kind(ern)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"845.00"
"015.020.2011.714.050";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"714";"Zündorf";"50";"nichteheliche Paare mit Kind(ern)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"71.00"
"015.020.2011.714.060";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"714";"Zündorf";"60";"Alleinerziehende";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"293.00"
"015.020.2011.715.010";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"715";"Langel";"10";"Haushalte mit Kindern";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"336.00"
"015.020.2011.715.020";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"715";"Langel";"20";"darunter mit einem Kind";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"180.00"
"015.020.2011.715.030";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"715";"Langel";"30";"zwei und mehr Kindern";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"156.00"
"015.020.2011.715.040";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"715";"Langel";"40";"davon Ehepaare mit Kind(ern)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"236.00"
"015.020.2011.715.050";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"715";"Langel";"50";"nichteheliche Paare mit Kind(ern)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"24.00"
"015.020.2011.715.060";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"715";"Langel";"60";"Alleinerziehende";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"76.00"
"015.020.2011.716.010";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"716";"Finkenberg";"10";"Haushalte mit Kindern";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"724.00"
"015.020.2011.716.020";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"716";"Finkenberg";"20";"darunter mit einem Kind";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"305.00"
"015.020.2011.716.030";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"716";"Finkenberg";"30";"zwei und mehr Kindern";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"419.00"
"015.020.2011.716.040";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"716";"Finkenberg";"40";"davon Ehepaare mit Kind(ern)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"511.00"
"015.020.2011.716.050";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"716";"Finkenberg";"50";"nichteheliche Paare mit Kind(ern)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"57.00"
"015.020.2011.716.060";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"716";"Finkenberg";"60";"Alleinerziehende";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"156.00"
"015.020.2011.801.010";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"801";"Humboldt/Gremberg";"10";"Haushalte mit Kindern";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"1494.00"
"015.020.2011.801.020";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"801";"Humboldt/Gremberg";"20";"darunter mit einem Kind";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"794.00"
"015.020.2011.801.030";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"801";"Humboldt/Gremberg";"30";"zwei und mehr Kindern";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"700.00"
"015.020.2011.801.040";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"801";"Humboldt/Gremberg";"40";"davon Ehepaare mit Kind(ern)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"950.00"
"015.020.2011.801.050";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"801";"Humboldt/Gremberg";"50";"nichteheliche Paare mit Kind(ern)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"133.00"
"015.020.2011.801.060";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"801";"Humboldt/Gremberg";"60";"Alleinerziehende";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"411.00"
"015.020.2011.802.010";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"802";"Kalk";"10";"Haushalte mit Kindern";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"2092.00"
"015.020.2011.802.020";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"802";"Kalk";"20";"darunter mit einem Kind";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"1062.00"
"015.020.2011.802.030";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"802";"Kalk";"30";"zwei und mehr Kindern";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"1030.00"
"015.020.2011.802.040";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"802";"Kalk";"40";"davon Ehepaare mit Kind(ern)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"1256.00"
"015.020.2011.802.050";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"802";"Kalk";"50";"nichteheliche Paare mit Kind(ern)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"213.00"
"015.020.2011.802.060";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"802";"Kalk";"60";"Alleinerziehende";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"623.00"
"015.020.2011.803.010";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"803";"Vingst";"10";"Haushalte mit Kindern";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"1592.00"
"015.020.2011.803.020";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"803";"Vingst";"20";"darunter mit einem Kind";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"780.00"
"015.020.2011.803.030";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"803";"Vingst";"30";"zwei und mehr Kindern";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"812.00"
"015.020.2011.803.040";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"803";"Vingst";"40";"davon Ehepaare mit Kind(ern)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"1032.00"
"015.020.2011.803.050";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"803";"Vingst";"50";"nichteheliche Paare mit Kind(ern)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"103.00"
"015.020.2011.803.060";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"803";"Vingst";"60";"Alleinerziehende";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"457.00"
"015.020.2011.804.010";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"804";"Höhenberg";"10";"Haushalte mit Kindern";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"1194.00"
"015.020.2011.804.020";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"804";"Höhenberg";"20";"darunter mit einem Kind";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"649.00"
"015.020.2011.804.030";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"804";"Höhenberg";"30";"zwei und mehr Kindern";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"545.00"
"015.020.2011.804.040";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"804";"Höhenberg";"40";"davon Ehepaare mit Kind(ern)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"778.00"
"015.020.2011.804.050";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"804";"Höhenberg";"50";"nichteheliche Paare mit Kind(ern)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"107.00"
"015.020.2011.804.060";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"804";"Höhenberg";"60";"Alleinerziehende";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"309.00"
"015.020.2011.805.010";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"805";"Ostheim";"10";"Haushalte mit Kindern";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"1320.00"
"015.020.2011.805.020";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"805";"Ostheim";"20";"darunter mit einem Kind";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"610.00"
"015.020.2011.805.030";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"805";"Ostheim";"30";"zwei und mehr Kindern";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"710.00"
"015.020.2011.805.040";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"805";"Ostheim";"40";"davon Ehepaare mit Kind(ern)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"894.00"
"015.020.2011.805.050";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"805";"Ostheim";"50";"nichteheliche Paare mit Kind(ern)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"106.00"
"015.020.2011.805.060";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"805";"Ostheim";"60";"Alleinerziehende";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"320.00"
"015.020.2011.806.010";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"806";"Merheim";"10";"Haushalte mit Kindern";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"1243.00"
"015.020.2011.806.020";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"806";"Merheim";"20";"darunter mit einem Kind";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"584.00"
"015.020.2011.806.030";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"806";"Merheim";"30";"zwei und mehr Kindern";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"659.00"
"015.020.2011.806.040";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"806";"Merheim";"40";"davon Ehepaare mit Kind(ern)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"900.00"
"015.020.2011.806.050";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"806";"Merheim";"50";"nichteheliche Paare mit Kind(ern)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"93.00"
"015.020.2011.806.060";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"806";"Merheim";"60";"Alleinerziehende";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"250.00"
"015.020.2011.807.010";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"807";"Brück";"10";"Haushalte mit Kindern";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"969.00"
"015.020.2011.807.020";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"807";"Brück";"20";"darunter mit einem Kind";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"488.00"
"015.020.2011.807.030";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"807";"Brück";"30";"zwei und mehr Kindern";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"481.00"
"015.020.2011.807.040";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"807";"Brück";"40";"davon Ehepaare mit Kind(ern)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"698.00"
"015.020.2011.807.050";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"807";"Brück";"50";"nichteheliche Paare mit Kind(ern)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"67.00"
"015.020.2011.807.060";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"807";"Brück";"60";"Alleinerziehende";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"204.00"
"015.020.2011.808.010";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"808";"Rath/Heumar";"10";"Haushalte mit Kindern";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"1081.00"
"015.020.2011.808.020";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"808";"Rath/Heumar";"20";"darunter mit einem Kind";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"598.00"
"015.020.2011.808.030";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"808";"Rath/Heumar";"30";"zwei und mehr Kindern";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"483.00"
"015.020.2011.808.040";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"808";"Rath/Heumar";"40";"davon Ehepaare mit Kind(ern)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"803.00"
"015.020.2011.808.050";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"808";"Rath/Heumar";"50";"nichteheliche Paare mit Kind(ern)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"75.00"
"015.020.2011.808.060";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"808";"Rath/Heumar";"60";"Alleinerziehende";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"203.00"
"015.020.2011.809.010";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"809";"Neubrück";"10";"Haushalte mit Kindern";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"946.00"
"015.020.2011.809.020";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"809";"Neubrück";"20";"darunter mit einem Kind";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"412.00"
"015.020.2011.809.030";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"809";"Neubrück";"30";"zwei und mehr Kindern";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"534.00"
"015.020.2011.809.040";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"809";"Neubrück";"40";"davon Ehepaare mit Kind(ern)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"651.00"
"015.020.2011.809.050";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"809";"Neubrück";"50";"nichteheliche Paare mit Kind(ern)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"67.00"
"015.020.2011.809.060";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"809";"Neubrück";"60";"Alleinerziehende";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"228.00"
"015.020.2011.901.010";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"901";"Mülheim";"10";"Haushalte mit Kindern";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"3913.00"
"015.020.2011.901.020";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"901";"Mülheim";"20";"darunter mit einem Kind";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"2065.00"
"015.020.2011.901.030";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"901";"Mülheim";"30";"zwei und mehr Kindern";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"1848.00"
"015.020.2011.901.040";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"901";"Mülheim";"40";"davon Ehepaare mit Kind(ern)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"2405.00"
"015.020.2011.901.050";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"901";"Mülheim";"50";"nichteheliche Paare mit Kind(ern)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"400.00"
"015.020.2011.901.060";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"901";"Mülheim";"60";"Alleinerziehende";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"1108.00"
"015.020.2011.902.010";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"902";"Buchforst";"10";"Haushalte mit Kindern";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"752.00"
"015.020.2011.902.020";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"902";"Buchforst";"20";"darunter mit einem Kind";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"421.00"
"015.020.2011.902.030";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"902";"Buchforst";"30";"zwei und mehr Kindern";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"331.00"
"015.020.2011.902.040";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"902";"Buchforst";"40";"davon Ehepaare mit Kind(ern)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"466.00"
"015.020.2011.902.050";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"902";"Buchforst";"50";"nichteheliche Paare mit Kind(ern)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"53.00"
"015.020.2011.902.060";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"902";"Buchforst";"60";"Alleinerziehende";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"233.00"
"015.020.2011.903.010";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"903";"Buchheim";"10";"Haushalte mit Kindern";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"1383.00"
